"","crn","stn","cast","mdate","press","theta","sigma","temp","csal","coxy","bsal","boxy","dic","ph","alk","phos","nit","sil","dop","don","doc","tdp","tdn","pc","pn","pp","lln","llp","atp","n2o","psi","p15n","no2"
"3703",312,2,6,61219,99.6,22.8664,23.984,22.8867,35.0152,218.1,35.0157,218.7,2006.7,8.046,2307,0.04,0.02,1.06,-9,-9,-9,-9,-9,-9,-9,-9,2,46.9,-9,-9,-9,-9,-9
"3704",312,2,6,61219,149,21.2974,24.457,21.3262,35.0579,199.5,35.0577,200.5,2041.9,7.99,2308,0.15,0.85,1.7,-9,-9,-9,-9,-9,-9,-9,-9,1005,148.4,-9,-9,-9,-9,-9
"3705",312,2,6,61219,200.6,18.7919,25.017,18.8274,34.9249,197.3,34.9221,196.7,2062.3,7.936,2300,0.24,2.68,2.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3706",313,2,3,70119,2000.5,1.92,27.673,2.0573,34.6198,88.5,34.6201,89.1,2361.1,7.465,2414,2.8,39.77,153.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3707",313,2,3,70119,2999.7,1.3029,27.759,1.5201,34.6697,127.8,34.6696,128,2344.3,7.54,2424,2.6,37.23,157.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3708",313,2,3,70119,4498.6,1.1146,27.787,1.4891,34.6879,153,34.6875,152.2,2327.1,7.581,2420,2.45,35.75,149.75,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3709",313,2,4,70219,263.6,13.9946,25.696,14.0326,34.3628,196.2,34.3488,196.6,2084.2,7.825,2260,0.66,8.53,7.84,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3710",313,2,4,70219,359.5,10.7907,26.149,10.8345,34.1474,202.6,34.1454,202.8,2111.6,7.75,2259,1.03,14.32,15.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3711",313,2,4,70219,491.3,7.2762,26.631,7.3236,34.0483,112.6,34.0478,110.6,2219.6,7.5,2275,2.17,29.61,46.16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3712",313,2,4,70219,580.5,5.9079,26.847,5.9583,34.0929,67.4,34.0917,66.1,2272.3,7.392,2297,2.62,36.14,67.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3713",313,2,4,70219,732.1,4.7485,27.111,4.8067,34.2524,34.3,34.2546,35,2320.2,7.343,2329,2.98,40.74,92.66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3714",313,2,4,70219,1021.3,3.8683,27.388,3.9452,34.4819,43.6,34.4828,44.3,2343,7.389,2368,3.02,41.74,111.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3715",313,2,6,70219,4.1,26.9636,22.397,26.9645,34.5584,204.8,34.5573,204.6,1966.3,8.075,2275,0.07,0,1.16,-9,-9,-9,-9,-9,-9,-9,-9,3.8,61.5,-9,-9,-9,-9,-9
"3716",313,2,6,70219,25.1,26.8411,22.435,26.8468,34.5579,208.7,34.5567,206.4,1967.2,8.073,2275,0.07,0,1.19,-9,-9,-9,-9,-9,-9,-9,-9,18.6,61.5,-9,-9,-9,-9,-9
"3717",313,2,6,70219,44.8,24.6194,23.207,24.629,34.67,220.3,34.6765,221,1981.4,8.063,2286,0.09,0,1.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,79.1,-9,-9,-9,-9,-9
"3718",313,2,6,70219,74.2,22.8321,23.955,22.8472,34.9642,214.4,34.9703,214.9,2013.6,8.025,2304,0.08,0.01,1.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,69.3,-9,-9,-9,-9,-9
"3719",313,2,6,70219,99.8,21.8107,24.324,21.8303,35.0707,209,35.0774,209.5,2030.7,8.014,2303,0.09,0.03,1.49,-9,-9,-9,-9,-9,-9,-9,-9,42.3,86.9,-9,-9,-9,-9,-9
"3720",313,2,6,70219,148.9,19.8736,24.898,19.901,35.1349,212,35.1244,211,2047.3,7.992,2310,0.11,0.75,2.02,-9,-9,-9,-9,-9,-9,-9,-9,763.7,101.6,-9,-9,-9,-9,-9
"3721",313,2,6,70219,199.7,17.4762,25.254,17.5098,34.8095,201.5,34.8119,203.2,2061.7,7.912,2290,0.28,3.17,3.65,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3722",314,2,2,80219,1999.7,2.1578,27.643,2.2986,34.6053,82.3,34.6068,82.7,2359.4,7.467,2407,2.85,40.2,147.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3723",314,2,2,80219,2999,1.3611,27.75,1.5795,34.6639,122,34.6643,122.5,2348.1,7.534,2424,2.65,37.7,159,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3724",314,2,2,80219,4500.9,1.1215,27.785,1.4965,34.6866,152.6,34.6861,-9,2327.5,7.581,2421,2.48,35.87,150.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3725",314,2,3,80219,247,15.6943,25.452,15.7329,34.5259,191.1,34.5146,191.9,2077.9,7.85,2271,0.54,6.37,5.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3726",314,2,3,80219,354.5,10.225,26.211,10.2667,34.1009,175.9,34.1054,176.5,2136.7,7.683,2260,1.33,17.85,19.73,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3727",314,2,3,80219,495.4,7.2322,26.76,7.28,34.2052,58.5,34.2046,57.2,2260.3,7.409,2290,2.55,33.66,53.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3728",314,2,3,80219,580.9,6.281,26.962,6.3334,34.2979,36.5,34.2997,34.8,2292.5,7.37,2310,2.82,37.71,68.24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3729",314,2,3,80219,740.5,5.4302,27.163,5.4932,34.4181,32.2,34.4173,32,2315.1,7.373,-9,2.99,40.4,81.77,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3730",314,2,6,80319,5.5,26.9162,22.419,26.9174,34.5675,204.7,34.5716,-9,1969.4,8.075,2276,0.08,0,1.01,-9,-9,-9,-9,-9,-9,-9,-9,4.8,84,-9,-9,-9,-9,-9
"3731",314,2,6,80319,24.7,26.9161,22.418,26.9218,34.5665,216.8,34.5675,-9,1969,8.074,2279,0.08,0,1.11,-9,-9,-9,-9,-9,-9,-9,-9,4.2,78.2,-9,-9,-9,-9,-9
"3732",314,2,6,80319,45.2,26.7863,22.454,26.7966,34.5601,222.6,34.5596,-9,1969.5,8.073,2275,0.09,0,1.08,-9,-9,-9,-9,-9,-9,-9,-9,4,83,-9,-9,-9,-9,-9
"3733",314,2,6,80319,75.6,24.2911,23.277,24.3071,34.6331,222.1,34.6333,-9,1981.2,8.06,2284,0.09,0,1.11,-9,-9,-9,-9,-9,-9,-9,-9,4.9,100.6,-9,-9,-9,-9,-9
"3734",314,2,6,80319,100.4,23.2868,23.715,23.3074,34.8206,-9,-9,219.4,1999.2,8.046,2295,0.09,0,1.15,-9,-9,-9,-9,-9,-9,-9,-9,4.7,91.8,-9,-9,-9,-9,-9
"3735",314,2,6,80319,149,21.6457,24.344,21.6749,35.0362,198.2,35.0433,198.6,2040.2,7.993,-9,0.14,0.63,1.56,-9,-9,-9,-9,-9,-9,-9,-9,643.3,141.6,-9,-9,-9,-9,-9
"3736",314,2,6,80319,198.7,19.9014,24.872,19.9381,35.1111,205.4,35.1126,205.8,2050.3,7.975,2309,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3737",315,2,2,90419,2000.8,2.0356,27.659,2.1747,34.6131,86.2,34.6138,86.7,2359.8,7.465,2410,2.83,40.09,150.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3738",315,2,2,90419,2999.8,1.3695,27.749,1.5882,34.6634,121.1,34.6637,122,2347.8,7.53,2421,2.64,37.85,160.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3739",315,2,2,90419,4500.5,1.1187,27.786,1.4936,34.6868,152.3,34.6871,152.9,2326.6,7.581,2416,2.48,35.76,150.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3740",315,2,3,90419,247,15.0093,25.569,15.0467,34.4801,194.5,34.4805,193.4,2078.8,7.849,2264,0.56,7.11,6.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3741",315,2,3,90419,325.6,10.3544,26.2,10.3929,34.1149,169.4,34.116,169,2141.8,7.673,2259,1.34,17.91,20.24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3742",315,2,3,90419,515.6,6.6048,26.831,6.6522,34.186,55.2,34.1891,52.4,2273.4,7.385,2293,2.67,35.68,61.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3743",315,2,3,90419,570.3,6.099,26.927,6.1495,34.2245,41.9,34.224,40.7,2289.5,7.365,2304,2.77,37.54,69.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3744",315,2,3,90419,728.4,5.2866,27.16,5.3477,34.3919,31.5,34.3904,31.4,2316.7,7.365,2333,2.97,40.61,84.16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3745",315,2,3,90419,1020,4.1419,27.366,4.221,34.4906,45.9,34.4903,46.7,2335.6,7.396,2362,2.98,41.35,104.67,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3746",315,2,6,90519,5.5,28.1629,22.124,28.1642,34.7103,-9,34.7089,200.6,1967.2,8.084,2281,0.04,0.01,1.11,-9,-9,-9,-9,-9,-9,-9,-9,4.8,41,-9,-9,-9,-9,-9
"3747",315,2,6,90519,24.3,28.1656,22.122,28.1713,34.7099,-9,34.7083,200.7,1966.8,8.086,2278,0.04,0,1.1,-9,-9,-9,-9,-9,-9,-9,-9,7.4,39.1,-9,-9,-9,-9,-9
"3748",315,2,6,90519,44.5,27.0854,22.475,27.0956,34.7141,218.5,34.7191,217.4,1973.4,8.079,2281,0.03,0,1.11,-9,-9,-9,-9,-9,-9,-9,-9,5.5,38.1,-9,-9,-9,-9,-9
"3749",315,2,6,90519,73.9,25.1053,23.21,25.1214,34.8686,221.8,34.8676,221.2,1988.9,8.063,2290,0.04,0,1.15,-9,-9,-9,-9,-9,-9,-9,-9,4.3,44,-9,-9,-9,-9,-9
"3750",315,2,6,90519,99.5,23.4037,23.746,23.4243,34.9067,217.3,34.8936,215.9,2008.3,8.037,2297,0.08,0,1.32,-9,-9,-9,-9,-9,-9,-9,-9,7.3,80.1,-9,-9,-9,-9,-9
"3751",315,2,6,90519,149.4,20.5697,24.627,20.5979,35.0216,193.2,35.0203,192.5,2055.7,7.963,2302,0.21,1.67,2.11,-9,-9,-9,-9,-9,-9,-9,-9,1700,212.9,-9,-9,-9,-9,-9
"3752",315,2,6,90519,199.9,18.7676,25.039,18.803,34.9456,200.8,34.951,200.3,2056.9,7.943,2295,0.23,2.51,2.93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3753",316,2,2,101719,2000.1,1.9957,27.664,2.1341,34.6151,88.2,34.6156,87,2358.3,7.478,2416,2.82,39.88,153.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3754",316,2,2,101719,3000.1,1.3248,27.756,1.5425,34.6672,125.4,34.6673,126.4,2345.1,7.54,2426,2.62,37.68,159.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3755",316,2,2,101719,4500.7,1.1182,27.786,1.493,34.6867,151.9,34.6867,152.1,2327.7,7.583,2421,2.5,35.82,151.89,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3756",316,2,3,101819,269,12.0135,25.984,12.0485,34.2241,209.4,34.2246,209.7,2093.4,7.793,2259,0.8,11.26,11.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3757",316,2,3,101819,381.5,8.7902,26.417,8.8311,34.0622,170.4,34.0633,175.3,2155.9,7.651,2267,1.49,21.19,28.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3758",316,2,3,101819,493.6,6.6217,26.716,6.667,34.0434,97,34.0445,97.4,2237,7.459,2284,2.31,32.22,54.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3759",316,2,3,101719,594.5,5.3755,26.926,5.4249,34.1102,51.4,34.1093,51.4,2291,7.354,2305,2.77,38.36,77.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3760",316,2,3,101719,760.8,4.5414,27.212,4.601,34.3504,35.3,34.349,36.3,2328.4,7.357,2345,2.99,41.27,98.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3761",316,2,3,101719,1019.4,3.8815,27.388,3.9584,34.4841,45.9,34.484,46,2339.3,7.392,2371,2.98,41.58,111.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3762",316,2,5,101819,5.2,27.2451,22.602,27.2463,34.9505,-9,34.9494,201.9,1979,8.086,2303,0.02,0,1.01,-9,-9,-9,-9,-9,-9,-9,-9,4.6,12.7,-9,-9,-9,-9,-9
"3763",316,2,5,101819,25,27.2509,22.6,27.2567,34.9497,-9,34.9484,201,1978.6,8.085,2300,0.02,0,0.99,-9,-9,-9,-9,-9,-9,-9,-9,5.3,13.7,-9,-9,-9,-9,-9
"3764",316,2,5,101819,45.7,27.2386,22.605,27.2491,34.9523,-9,34.9563,202.6,1979.5,8.08,2301,0.01,0,0.99,-9,-9,-9,-9,-9,-9,-9,-9,1.7,13.7,-9,-9,-9,-9,-9
"3765",316,2,5,101819,73.9,23.1987,23.982,23.2139,35.14,-9,-9,232.8,2016.8,8.033,2310,0.02,0,1.76,-9,-9,-9,-9,-9,-9,-9,-9,2.1,8.8,-9,-9,-9,-9,-9
"3766",316,2,5,101819,101.6,20.2062,24.781,20.2251,35.0971,210.4,35.0976,212.5,2044.7,7.98,2309,0.1,0.38,1.92,-9,-9,-9,-9,-9,-9,-9,-9,395.2,92.8,-9,-9,-9,-9,-9
"3767",316,2,5,101819,150.1,17.653,25.241,17.6784,34.8487,207.6,34.8454,207.2,2058.9,7.928,2292,0.24,2.46,3.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,228.6,-9,-9,-9,-9,-9
"3768",316,2,5,101819,201.1,14.9025,25.6,14.9327,34.49,204.1,34.4962,204,2072.4,7.864,2270,0.48,5.67,5.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3769",317,2,2,121919,2000.2,2.1917,27.639,2.3331,34.6039,84,34.6036,84.3,2359.1,7.464,2407,2.85,39.99,148.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3770",317,2,2,121919,2999.1,1.3732,27.747,1.5919,34.6613,120.2,34.6624,121.1,2350.2,7.53,-9,2.66,37.81,159.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3771",317,2,2,121919,4500.7,1.118,27.784,1.4928,34.6848,152.3,34.6851,151.9,2328.3,7.582,2419,2.51,35.85,150.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3772",317,2,3,121919,248.4,15.6827,25.499,15.7214,34.5827,203.9,34.5796,204.1,2088.8,7.88,2279,0.41,5.23,5.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3773",317,2,3,121919,352.4,9.9371,26.287,9.9778,34.1345,151.5,34.1328,145.9,2174,7.62,2266,1.59,20.78,24.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3774",317,2,3,121919,498.3,6.7685,26.747,6.8148,34.1078,81.9,34.107,78.3,2255.2,7.431,-9,2.42,33.36,50.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3775",317,2,3,121919,618.8,5.9549,26.95,6.0093,34.2298,35.5,34.2264,35.1,2304.7,7.35,2312,2.84,38.3,71.68,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3776",317,2,3,121919,1020,4.3515,27.339,4.4322,34.4852,46.3,34.4858,48.2,2340.2,7.399,2361,2.97,41.19,101.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3777",317,2,6,122019,5.4,25.7996,22.88,25.8008,34.7137,205.1,34.7136,204.7,1977,8.073,2287,0.06,0,1.15,-9,-9,-9,-9,-9,-9,-9,-9,6,67.4,-9,-9,-9,-9,-9
"3778",317,2,6,122019,24.8,25.8004,22.879,25.8059,34.7139,205.2,34.7119,205.3,1976,8.076,2290,0.07,0,1.15,-9,-9,-9,-9,-9,-9,-9,-9,2.7,66.4,-9,-9,-9,-9,-9
"3779",317,2,6,122019,44.5,25.8022,22.879,25.8121,34.7134,207,34.7125,204.7,1977.5,8.073,2288,0.07,0,1.3,-9,-9,-9,-9,-9,-9,-9,-9,4.3,66.4,-9,-9,-9,-9,-9
"3780",317,2,6,122019,75.4,25.8042,22.878,25.8209,34.7135,203.7,34.7133,205.7,1976.8,8.076,2289,0.07,0.01,1.17,-9,-9,-9,-9,-9,-9,-9,-9,5.6,64.5,-9,-9,-9,-9,-9
"3781",317,2,6,122019,98.4,25.7918,22.883,25.8137,34.7148,-9,34.7142,204.7,1977,8.072,2288,0.07,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,5.1,65.4,-9,-9,-9,-9,-9
"3782",317,2,6,122019,149.1,22.0103,24.173,22.0398,34.9453,-9,34.9439,193.6,2041.5,7.983,2305,0.19,0.85,1.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,188.5,-9,-9,-9,-9,-9
"3783",317,2,6,122019,200.6,19.426,24.915,19.4624,35.0047,197.1,35.0065,197.2,2060.2,7.947,2301,0.21,2.13,2.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3784",318,2,1,10720,2001.3,2.0999,27.655,2.2401,34.6142,85.9,34.616,86,2358.3,7.466,2411,2.82,39.66,149.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3785",318,2,1,10720,3000.6,1.3728,27.749,1.5916,34.6632,120.6,34.6635,120.7,2348.2,7.528,2425,2.63,37.53,159.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3786",318,2,1,10720,4500.8,1.1226,27.785,1.4975,34.6866,151.2,34.6867,151,2327.8,7.579,2423,2.48,35.78,151.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3787",318,2,2,10820,243.6,15.1498,25.537,15.1869,34.4784,186,34.4891,187,2084.8,7.838,2272,0.59,7.41,7.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3788",318,2,2,10820,350.4,10.3545,26.211,10.3961,34.1289,192.8,34.1287,195.5,2122.4,7.727,2261,1.13,15.85,18.76,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3789",318,2,2,10820,505.3,6.7704,26.752,6.8174,34.1142,-9,-9,77.8,2251.6,7.429,2289,2.42,33.2,56.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3790",318,2,2,10820,607.4,5.8819,26.969,5.9349,34.2423,43,34.2421,43,2293.9,7.37,2316,2.79,37.94,73.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3791",318,2,2,10820,744.7,5.1779,27.163,5.2398,34.3803,38.3,34.377,38.4,2314.6,7.378,2339,2.92,40.04,86.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3792",318,2,2,10820,1018.5,4.1205,27.373,4.1992,34.496,48.2,34.4976,48.3,2333.9,7.402,2367,2.96,41.16,106.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3793",318,2,3,10820,6.5,25.4056,23.019,25.407,34.7372,206.6,34.7372,206.6,1976.4,8.074,2291,0.06,0,1.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,59.6,-9,-9,-9,-9,-9
"3794",318,2,3,10820,23.6,25.3873,23.022,25.3924,34.7343,206.7,34.7353,206.5,1976.2,8.072,2291,0.06,0,1.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,59.6,-9,-9,-9,-9,-9
"3795",318,2,3,10820,45.5,25.3602,23.03,25.3701,34.7334,206.6,34.7327,-9,1977.3,8.07,2289,0.06,0,1.16,-9,-9,-9,-9,-9,-9,-9,-9,-9,62.5,-9,-9,-9,-9,-9
"3796",318,2,3,10820,75,25.0745,23.128,25.0907,34.7482,207.4,34.7496,207,1983.4,8.068,2290,0.07,0.01,1.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,68.4,-9,-9,-9,-9,-9
"3797",318,2,3,10820,100.2,23.3266,23.816,23.3473,34.9696,207.7,34.9744,207.2,2020.5,8.021,2303,0.09,0.16,1.88,-9,-9,-9,-9,-9,-9,-9,-9,-9,93.8,-9,-9,-9,-9,-9
"3798",318,2,3,10820,150.3,20.8382,24.567,20.8668,35.0386,193.6,35.0394,193.4,2054.4,7.967,-9,0.19,1.47,2.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,191.4,-9,-9,-9,-9,-9
"3799",318,2,3,10820,199.5,18.1357,25.143,18.1701,34.8752,198.5,34.8827,197.5,2065.8,7.923,2295,0.27,3.1,3.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3800",319,2,2,13020,1999.7,2.0309,27.661,2.1699,34.6148,86.3,34.6154,85.9,2359,7.466,2418,2.81,39.97,152.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3801",319,2,2,13020,3000.5,1.3123,27.758,1.5297,34.6694,126.5,34.6706,126.6,2343.6,7.54,2424,2.59,37.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3802",319,2,2,13020,4502.6,1.1115,27.788,1.4863,34.6886,153.1,34.6893,153.2,2325.3,7.583,2422,2.47,35.47,150.66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3803",319,2,3,13020,256.2,12.9913,25.845,13.0264,34.29,196.3,34.2966,196.6,2092,7.804,2264,0.76,10.16,9.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3804",319,2,3,13020,368,9.8696,26.28,9.912,34.111,167.9,34.1121,171.3,2144,7.672,2263,1.36,18.69,21.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3805",319,2,3,13020,508.4,7.113,26.663,7.1615,34.06,103.4,34.0592,103.5,2227.9,7.479,2281,2.2,30.55,50.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3806",319,2,3,13020,575.2,5.7614,26.856,5.8107,34.0805,62.8,34.0813,61.3,2277.2,7.376,2297,2.65,36.73,69.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3807",319,2,3,13020,754.1,4.4405,27.162,4.4988,34.2736,24.2,34.2728,24.6,2334.7,7.32,2336,3.04,41.84,100.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3808",319,2,3,13020,1018.7,3.8991,27.387,3.9761,34.4854,46.1,34.4864,46.1,2339.4,7.392,-9,2.97,41.45,111.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3809",319,2,6,13120,7.1,24.6335,23.302,24.6351,34.8018,209.5,34.8011,210.2,1984.8,8.064,2288,0.08,0.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,63.5,-9,-9,-9,-9,-9
"3810",319,2,6,13120,26.6,24.4897,23.351,24.4954,34.8095,208.1,34.8092,210.8,1984.8,8.066,2290,0.06,0.01,1.83,-9,-9,-9,-9,-9,-9,-9,-9,-9,59.6,-9,-9,-9,-9,-9
"3811",319,2,6,13120,46.2,24.4216,23.38,24.4315,34.8211,209.7,34.8212,209.8,1988.4,8.061,2289,0.07,0.01,1.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,63.5,-9,-9,-9,-9,-9
"3812",319,2,6,13120,200.2,17.5829,25.224,17.6167,34.8037,199.5,34.809,199.1,2065.1,7.914,2289,0.3,3.38,3.93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3813",320,2,3,71520,1999,1.8655,27.681,2.0019,34.6244,91.2,34.6221,90.3,2360,7.476,2418,2.81,39.79,153.93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3814",320,2,3,71520,3000.9,1.3021,27.76,1.5193,34.6703,128.2,34.6706,128.6,2343.7,7.543,2427,2.62,37.51,159.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3815",320,2,3,71520,4500.9,1.1145,27.787,1.4893,34.6878,152.5,34.6875,152.6,2326.8,7.581,2423,2.5,36,150.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3816",320,2,4,71520,276.1,11.562,26.006,11.5971,34.1437,197.1,34.1401,196,2106.1,7.753,2255,0.95,12.92,13.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3817",320,2,4,71520,377.2,8.7512,26.418,8.7915,34.0561,159.4,34.0564,157.7,2168.3,7.613,2265,1.62,22.73,29.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3818",320,2,4,71520,490,6.8202,26.729,6.8659,34.0939,83,34.094,82.1,2250.1,7.437,2286,2.38,32.26,54.96,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3819",320,2,4,71520,594.6,5.4833,26.951,5.5332,34.1587,47,34.165,44.4,2297.2,7.356,2312,2.81,38.37,80.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3820",320,2,4,71520,751.4,4.5502,27.17,4.609,34.2984,30.9,34.3019,33.3,2330.4,7.339,2339,2.95,40.49,98.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
